nome,nome_chiave,eta,ruolo,ruolo_dettaglio,squadra,nazione_squadra,nazione_giocatore,instagram_followers,facebook_followers,twitter_followers,insta_likes_avg,google_hits,google_hits_1,wiki_visual,insta_hashtag,GER_kicker,GER_bild_G,GER_eurosport_G,ITA_corriere,ITA_sky_G,ITA_gazzetta_G,ENG_thesun,ENG_sky_G,ENG_guardian_G,SPA_marca,SPA_as_G,SPA_mundodep_G,FRA_francefootball_G,FRA_lequipe_G,FRA_eurosport_G,FRA_le10sport_G,INT_eurosport_G,INT_espn_G,INT_bein_G,pres_2018_tot,goal_2018_tot,assist_2018_tot,pres_2018_CL,goal_2018_CL,assist_2018_CL,pres_2017_tot,goal_2017_tot,assist_2017_tot,pres_2017_CL,goal_2017_CL,assist_2017_CL,pres_tot,goal_tot,assist_tot,pres_tot_CL,goal_tot_CL,assist_tot_CL,whoscored1819,valore,Instagram,Facebook,Twitter,SOCIAL,Germania,Francia,Italia,Spagna,Inghilterra,Internazionale,MEDIA,GOOGLE,WIKIPEDIA,IPOP
Dennis Praet,Dennis Praet,24,Centrocampista,Centrale,UC Sampdoria,Italia,Belgio,82155.0,120655.0,70680.0,6052.6,489000,409000,53176,1186,22,1,1,46,42,8,11,57,27,25,242,70,4,9,2,1,151,8,4,16,1,2,0,0,0,35,1,3,0,0,0,270,30,45,17,1,2,6.9,25000000,0.15799242680164574,0.3563176933281065,0.3290557893061557,0.2811219698119693,0.07513990139254696,0.033061500768184204,0.30548012022155874,0.22320489275213742,0.2980059822760676,0.1656241084819836,0.18341941764874645,0.0586539021668927,0.13656116787769274,0.19446340776117924
Faouzi Ghoulam,Ghoulam,27,Difensore,Terzino sinistro,SSC Napoli,Italia,Algeria,585066.0,,1540606.0,37448.7,478000,1870000,78730,10162,38,5,6,923,607,1120,57,45,98,46,388,259,146,248,172,438,690,6,230,4,0,2,1,0,0,17,2,5,4,0,1,254,3,35,13,0,4,7.72,25000000,0.37579208305655704,0.3664806554696406,0.6255642756211842,0.45594567138246056,0.2149153908276588,0.43436314616658755,0.6804773201604976,0.3059682832059652,0.39841956670659395,0.3674563788787386,0.40026668099100693,0.22204042103868904,0.19492172452375398,0.38058174960507873
Matthias Ginter,Matthias Ginter,24,Difensore,Difensore centrale,Borussia Mönchengladbach,Germania,Germania,331649.0,261335.0,110829.0,12331.9,1060000,1130000,123226,5363,801,918,471,10,6,9,30,98,70,12,88,62,85,57,79,1,140,62,195,14,1,0,0,0,0,37,5,2,0,0,0,298,42,16,13,0,1,7.04,25000000,0.28669032406594064,0.4281744656312044,0.3723352165597702,0.3624000020856384,0.6747700649966705,0.33384282143712424,0.17742666758967782,0.14871573400739566,0.38836117573369905,0.38654778113620614,0.35161070748346224,0.16789413885219837,0.2615479827008399,0.32966421570097515
Emil Forsberg,Emil Forsberg,27,Attaccante,Ala sinistra,RasenBallsport Lipsia,Germania,Svezia,121510.0,,15826.0,18562.1,2860000,2370000,266569,1866,456,532,365,16,19,19,90,107,87,17,193,56,46,78,61,2,287,69,206,12,3,3,0,0,0,33,5,4,5,2,0,317,75,65,11,2,1,7.01,25000000,0.2353508071835743,0.189829675853807,0.1850711030745671,0.20341719537064948,0.6227616911516375,0.3148635842260127,0.2607666573745087,0.1921219060145407,0.4410635267524681,0.4183341421811102,0.3749852512833796,0.24751096770964526,0.3763028344994799,0.3167251723655774
Marcel Sabitzer,Sabitzer,24,Attaccante,Ala destra,RasenBallsport Lipsia,Germania,Austria,71678.0,21555.0,,7847.6,450000,715000,47845,1084,380,372,269,5,5,3,18,44,28,7,141,6,54,38,26,1,117,3,77,24,3,4,0,0,0,34,5,9,5,0,3,341,102,59,5,0,3,6.85,25000000,0.16159943592575918,0.19618567918019,0.25894019801006873,0.205575104372006,0.5921904957828236,0.26581748177290493,0.10719736988778705,0.07746182172793901,0.30937059522061194,0.23643052228381276,0.2647447144459799,0.11869578935783241,0.12085022920383282,0.2222490562139602
Thorgan Hazard,Thorgan Hazard,25,Attaccante,Ala sinistra,Borussia Mönchengladbach,Germania,Belgio,457000.0,,271127.0,51147.8,1400000,1610000,643693,6599,452,637,251,19,19,54,77,142,67,48,220,153,125,123,173,56,227,68,359,19,12,7,0,0,0,37,11,9,0,0,0,272,66,69,8,1,1,7.79,25000000,0.36713849755534733,0.3385883955302984,0.4584079243670228,0.3880449391508895,0.6156804770363166,0.40244018418576344,0.3009872451493365,0.26783636869177246,0.43547404678275625,0.43093486786585106,0.4088921982852993,0.2059483146651337,0.5074133562018541,0.39371360709376835
Thomas Meunier,Meunier,27,Difensore,Terzino destro,FC Paris Saint-Germain,Francia,Belgio,851612.0,128650.0,306384.0,20003.8,13100000,20500000,367682,21350,151,98,61,100,71,105,159,122,259,96,1900,273,2590,5260,1070,1430,534,348,951,16,3,4,4,1,2,34,5,6,1,0,0,289,30,39,11,2,4,7.24,25000000,0.3848718686594231,0.36228294637469227,0.470170234743427,0.4057750165925141,0.45567139852105726,0.7139572454829177,0.4376864943423325,0.4027600687296981,0.5057490600280704,0.5575671033860021,0.5122318950816797,0.47943010948786874,0.4241292348567789,0.4722068876920243
Shkodran Mustafi,Shkodran Mustafi,26,Difensore,Difensore centrale,FC Arsenal,Inghilterra,Germania,1246455.0,979694.0,689524.0,80274.5,2350000,2020000,384173,5080,379,849,592,27,91,701,672,3280,248,108,318,256,61,130,97,4,923,243,370,18,2,0,0,0,0,38,3,2,0,0,0,303,19,10,12,0,0,7.2,25000000,0.41573956850700045,0.5510340289830075,0.5482151961829109,0.5049962645576396,0.6469514454489753,0.3595262003159266,0.45099199083003244,0.33004654816468776,0.6709490548418747,0.5278669889850307,0.49772203809775456,0.23033445488429483,0.430654287870211,0.4693008877285411
Sime Vrsaljko,Vrsaljko,26,Difensore,Terzino destro,FC Internazionale,Italia,Croazia,627490.0,,26098.0,117498.4,1240000,2270000,458282,15834,100,50,103,565,327,926,93,172,75,321,3030,1170,92,220,134,21,1160,186,535,11,0,1,2,0,0,29,0,5,1,0,0,260,2,34,14,0,1,7.06,25000000,0.4420414784076696,0.3748483334514432,0.23319765375911636,0.35002915520607636,0.4326207480452231,0.40487501301971657,0.632345024825506,0.5126902206989444,0.45317318408306234,0.5409222814164059,0.4961044120148097,0.24287694638462134,0.45688739556657487,0.4296798436052985
Iago Aspas,Iago Aspas,31,Attaccante,Punta centrale,Celta de Vigo,Spagna,Spagna,184494.0,,262502.0,14715.7,2890000,2630000,489044,5644,86,33,50,109,51,110,120,199,256,1253,5420,1570,403,229,109,119,2740,1060,481,19,11,2,0,0,0,37,23,5,0,0,0,367,144,32,0,0,0,7.45,25000000,0.2744436551173138,0.23724651775068864,0.45529746438661944,0.3223292124182073,0.38722064165966624,0.45352639927253624,0.4313283973496534,0.5984057629992258,0.5111450868522873,0.6295660040811547,0.5018653820357538,0.25870029564502395,0.46654944633429896,0.4275845155862244
Vitolo,Vitolo,29,Attaccante,Ala sinistra,Atlético de Madrid,Spagna,Spagna,256149.0,37024.0,148078.0,12210.8,8090000,5040000,152278,6985,131,9,7,185,48,120,71,248,98,2132,5190,2350,114,145,119,3,1130,263,751,13,1,2,3,0,0,34,4,2,0,0,0,314,59,54,16,1,2,5.93,25000000,0.28486211524070243,0.24648086682193915,0.4002132154608896,0.31051873250784373,0.2946283985948279,0.3931033707702538,0.45428630848999557,0.6291696924288122,0.4646675009941282,0.5654511179496838,0.4668843982046169,0.3286159037655328,0.2930303350875341,0.39586443869129995
Pedro Rodriguez,Pedro Rodriguez,31,Attaccante,Ala sinistra,Chelsea FC,Inghilterra,Spagna,5480482.0,5348928.0,6606.0,63950.7,1210000000,146000000,202740,11840,71,88,51,71,102,342,39,2570,335,694,4790,3260,10,190,121,59,966,1590,277,25,6,2,0,0,0,48,7,5,7,1,2,477,133,83,73,16,11,7.12,25000000,0.48613471800663155,0.7088494740531295,0.10101147955723834,0.43199855720566643,0.4126515570455853,0.31510060614689006,0.47306726741641986,0.5925106161293284,0.5642915474746671,0.5849893383025321,0.49043515541923716,0.6904577117414359,0.3355966708343494,0.4786055442462007
Asier Illarramendi,Illarramendi,28,Centrocampista,Mediano,Real Sociedad,Spagna,Spagna,714661.0,123301.0,418659.0,3574.6,589000,1070000,105389,1044,50,8,2,3,10,153,10,87,146,523,433,1640,3,28,119,10,395,9,10,17,1,0,0,0,0,44,7,6,0,0,0,347,18,16,18,0,0,6.82,25000000,0.21051511441925533,0.3583346093313563,0.5002098524458082,0.3563531920654732,0.20539522036088242,0.19843385103525643,0.2337783583769426,0.45967405728255667,0.36817473998606703,0.24002176459753743,0.2842463319398738,0.1620294491909268,0.23829374243395718,0.2886237054055042
Aleksandar Mitrovic,Mitrovic,24,Attaccante,Punta centrale,FC Fulham,Inghilterra,Serbia,82406.0,52436.0,,15284.2,3320000,9620000,731300,1493,53,24,41,17,194,165,326,2570,338,45,188,85,132,62,165,55,544,159,251,19,7,2,0,0,0,27,14,1,0,0,0,269,105,29,11,2,1,7.06,25000000,0.20573443390997137,0.2788384011954253,0.29827813821935395,0.26095032444158356,0.34832609785634155,0.3770470295523201,0.41204084754754344,0.24101662526101966,0.6459005418080656,0.4786909772625658,0.4171703532146427,0.39810325544917485,0.5263903983383275,0.38276061330910083
David Luiz,David Luiz,31,Difensore,Difensore centrale,Chelsea FC,Inghilterra,Brasile,18471638.0,25090978.0,8754302.0,138042.2,61500000,48100000,704806,303275,532,435,125,204,198,571,1160,70200,1640,673,1650,1590,3760,6490,985,2240,2010,1830,1310,21,1,0,0,0,0,17,2,0,4,1,0,438,30,23,54,7,1,7.25,25000000,0.6638742572572564,0.8525515289698401,0.7927230911466406,0.7697162924579124,0.5861383659288395,0.7327799790116823,0.5567390165448475,0.5247912029977212,0.8622482087804143,0.6767046835941026,0.656566909476268,0.5711059976223978,0.5209024274548613,0.6673235235735094
Marko Arnautovic,Arnautovic,29,Attaccante,Punta centrale,West Ham United,Inghilterra,Austria,244944.0,602756.0,,22564.2,2860000,3810000,543170,16251,478,772,152,74,9080,249,585,1090,682,91,601,126,2380,1500,67,5,1110,327,989,14,5,2,0,0,0,35,11,8,0,0,0,360,78,65,5,2,0,6.97,25000000,0.3359902087216877,0.5058738748429173,0.43396916953941983,0.42527775103467497,0.6075194955062703,0.5733266082538295,0.620294279028489,0.32891021542595106,0.6639627737948515,0.5832333835240497,0.5628744592555736,0.29854194483727026,0.48216064306895945,0.4939802360494269
Arturo Vidal,Arturo Vidal,31,Centrocampista,Centrale,FC Barcellona,Spagna,Cile,8064479.0,2096246.0,4109978.0,285384.1,26700000,23900000,968559,86564,1040,1310,1070,263,167,783,332,344,431,753,7520,1420,374,333,330,860,1660,2330,1250,21,2,3,5,0,0,35,6,2,8,0,0,461,93,67,59,14,5,6.81,25000000,0.6268096809396816,0.6217560745276419,0.7199732268265462,0.6561796607646232,0.7263451567517819,0.5009975083322168,0.5715215776914274,0.5895977867519465,0.5870161472811307,0.6765732399665806,0.6086752361291806,0.495925240293713,0.5681787842238615,0.6076994930533207
Sami Khedira,Khedira,31,Centrocampista,Centrale,Juventus FC,Italia,Germania,5108477.0,6663056.0,352212.0,109272.0,4700000,11100000,574768,108235,2330,3120,1580,1412,660,3170,201,247,451,2268,3840,1470,420,603,639,358,2500,433,1890,8,1,0,3,0,0,39,9,7,8,0,3,446,49,47,71,1,9,6.58,25000000,0.5748268317259106,0.7292742388299923,0.48358185830640055,0.595894309620768,0.8045899806741726,0.5491413477395883,0.7341494364246954,0.6047146769343924,0.5581761014943015,0.6475982201673304,0.6497282939057468,0.4134855439897102,0.49056992769685104,0.5991007421803041
Edin Dzeko,Dzeko,32,Attaccante,Punta centrale,AS Roma,Italia,Bosnia-Erzegovina,1386548.0,1994556.0,1537324.0,62032.6,5530000,12500000,848010,109115,1082,885,227,3015,3420,5720,292,1150,931,597,1550,904,2090,1810,481,280,2880,709,1330,17,7,4,4,5,2,49,24,7,12,8,5,533,253,107,53,22,12,6.96,25000000,0.5023492200961974,0.617132778402799,0.625359089908268,0.5816136961357548,0.6618524320802729,0.6398627287976096,0.8417656828000623,0.5005309562956844,0.6501448306616667,0.6565665101261361,0.6584538567935719,0.4262539007511192,0.5484112759957597,0.6063844914468703
Luka Modric,Modric,33,Centrocampista,Centrale,Real Madrid CF,Spagna,Croazia,16413351.0,8119011.0,861716.0,1060361.0,39100000,43800000,3729809,783947,657,849,1050,743,1240,6320,865,1480,1770,3471,37600,3950,3510,6680,17700,5540,8990,8730,7630,23,1,4,4,0,1,43,2,8,11,1,1,509,52,91,74,5,9,6.87,25000000,0.7779397503494705,0.7476487402151137,0.5696635726935265,0.6984173544193703,0.6907743026860679,0.8254252080560859,0.7506959076534176,0.7469806006358993,0.7229171991500305,0.8545766385293136,0.7652283094518024,0.5610394875022944,0.7686993679694669,0.7287600704946079
Cesc Fàbregas,Fabregas,31,Centrocampista,Centrale,Chelsea FC,Inghilterra,Spagna,10345235.0,7044992.0,9739920.0,136255.4,5180000,18100000,1035506,206541,722,584,656,266,571,2080,1348,69400,1950,2609,1150,3310,6930,8230,1460,12400,6410,2810,1820,14,1,2,0,0,0,49,3,9,8,1,1,654,123,202,104,20,24,6.29,25000000,0.6302274613886761,0.7344565065195618,0.8029879111676331,0.7225572930252904,0.6661991465311924,0.7768499348148309,0.6454278838074856,0.58377277725932,0.8737128261354549,0.746477476203197,0.7154066741252468,0.46604588307465494,0.5781186936920256,0.6822069545994575
José Callejón,Callejon,31,Attaccante,Ala destra,SSC Napoli,Italia,Spagna,395728.0,,830724.0,23011.8,12900000,37300000,182964,7611,225,150,6,1520,722,2330,62,145,187,1649,794,1060,42,255,241,87,1430,171,548,20,0,8,6,0,3,50,12,17,6,1,1,459,106,95,35,11,7,6.9,24000000,0.331234565029037,0.32278278156467116,0.5661394421442444,0.4067189295793175,0.40844244744867303,0.40096449137698165,0.7306500318392234,0.5162081852167856,0.46406457847913746,0.5464049758920665,0.5111224517088113,0.5437718158598601,0.3203327256404117,0.46827236731737204
